Datetime,o,h,l,c,v
2026-08-25 19:30:00,356.3500061,356.9400024,355.5299988,356.6900024,2288086
2026-08-26 13:30:00,357.2399902,359.4699097,350.7000122,351.5799866,4569057
2026-08-26 14:30:00,351.6099854,353.5499878,351.1099854,351.5278015,2442895
2026-08-26 15:30:00,351.5299988,352.5999146,350.0700073,350.7399902,1888686
2026-08-26 16:30:00,350.6600037,352.8450928,350.5,352.2408142,1470635
2026-08-26 17:30:00,352.2000122,354.2200012,352.1500854,353.7000122,1561546
2026-08-26 18:30:00,353.7399902,355.0498962,353.6499939,353.8649902,1368967
2026-08-26 19:30:00,353.8599854,356.3099976,353.0434875,355.881012,2515440
2026-08-27 13:30:00,361.7650146,369.5899963,360.75,368.6900024,5777390
2026-08-27 14:30:00,368.7200012,369.5899963,366.2550049,369.0400085,1961243
2026-08-27 15:30:00,369.0499878,369.75,366.8800049,368.7000122,1541452
2026-08-27 16:30:00,368.6300049,370.4599915,368.6000061,368.8900146,1409633
2026-08-27 17:30:00,368.8500061,368.9200134,366.8999939,367.1749878,919640
2026-08-27 18:30:00,367.1799927,369.7900085,367.0899963,368.8299866,1418494
2026-08-27 19:30:00,368.8399963,371.7200012,368.6799927,371.5599976,2224282
2026-08-28 13:30:00,373.519989,376.5899963,370.190094,372.125,3573449
2026-08-28 14:30:00,372.1700134,373.9598083,371.5400085,373.3450012,1953217
2026-08-28 15:30:00,373.3099976,374.0899963,365.7101135,366.2999878,1880108
2026-08-28 16:30:00,366.2600098,367.75,365.3512878,366.3649902,972681
2026-08-28 17:30:00,366.3699951,368.9700012,366.2900085,368.6600037,928712
2026-08-28 18:30:00,368.6600037,368.9598999,366.5799866,368.7885132,1284635
2026-08-28 19:30:00,368.75,369.6000061,368.0499878,368.6799927,1707366
2026-08-31 13:30:00,369.4549866,372.75,366.2999878,367.9500122,3549413
2026-08-31 14:30:00,367.9100037,368.740509,366.8599854,368.2049866,1376560
2026-08-31 15:30:00,368.2099915,371.019989,367.8005981,370.9299927,1436363
2026-08-31 16:30:00,370.8999939,371.0899963,369.0499878,369.4700012,1368902
2026-08-31 17:30:00,369.4700012,371.4700012,369.2099915,371.2820129,1082562
2026-08-31 18:30:00,371.2600098,371.9200134,369.269989,369.2999878,1344968
2026-08-31 19:30:00,369.2799988,371.3200073,369.1700134,370.8200073,2134176
2026-09-01 13:30:00,364.3599854,365.9899902,362,364.2149963,4134228
2026-09-01 14:30:00,364.1900024,368.9899902,364.1600037,368.8900146,2178226
2026-09-01 15:30:00,368.8900146,370.4200134,368.2999878,368.7550049,1919592
2026-09-01 16:30:00,368.7550049,371.3999939,367.6795959,369.3800049,1899804
2026-09-01 17:30:00,369.3900146,369.6400146,368.25,368.4200134,897477
2026-09-01 18:30:00,368.4249878,370.3299866,367.7799988,370.230011,1398329
2026-09-01 19:30:00,370.1600037,370.25,368.7999878,369.6499939,1727607
2026-09-02 13:30:00,369.6799927,370.0499878,364.6499939,369.9320068,4523520
2026-09-02 14:30:00,369.925415,370.7900085,367.6900024,370.7399902,2497867
2026-09-02 15:30:00,370.730011,371.0899963,368.8599854,369.0599976,1780217
2026-09-02 16:30:00,369,369.7600098,366.0799866,369.1900024,2158861
2026-09-02 17:30:00,369.2000122,369.5799866,366.7101135,368.6149902,2324531
2026-09-02 18:30:00,368.6149902,370.6600037,367.9046936,367.9899902,2965642
2026-09-02 19:30:00,367.9849854,368.7799988,366.8399963,367.769989,4714614
2026-09-03 13:30:00,351.6149902,353.6000061,342.6700134,343.9349976,20520622
2026-09-03 14:30:00,343.8999939,349.2000122,342.3305054,349.1099854,8876799
2026-09-03 15:30:00,349.1099854,353.9599915,347.7999878,353.2999878,6887405
2026-09-03 16:30:00,353.2600098,357.4200134,352.1700134,354.4599915,5692839
2026-09-03 17:30:00,354.4599915,356.6900024,352.3800964,355.4700012,3781277
2026-09-03 18:30:00,355.440094,359.1300049,355.4400024,358.1700134,4700128
2026-09-03 19:30:00,358.1900024,359.3999939,355.4901123,357.2399902,5297527
2026-09-04 13:30:00,360.0050049,360.0450134,354.4400024,358.6700134,8923283
2026-09-04 14:30:00,358.6400146,358.7215881,354.7399902,356.1849976,3582981
2026-09-04 15:30:00,356.1849976,357.8699951,354.6600037,355.3299866,3084547
2026-09-04 16:30:00,355.3099976,356.5549927,354.6499939,354.7399902,2177186
2026-09-04 17:30:00,354.7349854,356.3999939,353.7000122,355.9299927,3351310
2026-09-04 18:30:00,355.9100037,357.6000061,355.6000061,356.230011,3767293
2026-09-04 19:30:00,356.25,358.4599915,356,357.8699951,3681722
2026-09-08 13:30:00,363.7250061,370.8399963,362.7449951,369.5769958,8176122
2026-09-08 14:30:00,369.5849915,372.6998901,367.1300049,371.644989,3504962
2026-09-08 15:30:00,371.644989,371.9299927,367.3299866,367.7099915,2611582
2026-09-08 16:30:00,367.7137146,367.730011,365.519989,367.1600037,1999091
2026-09-08 17:30:00,367.1600037,369.5299988,366.8200073,369.2749939,1835895
2026-09-08 18:30:00,369.2600098,369.6700134,368.0700073,369.0249939,1596504
2026-09-08 19:30:00,369.0177917,369.0177917,366.3999939,368.4299927,2244815
2026-09-09 13:30:00,366.4700012,368.0100098,361.2799988,363.1749878,4856567
2026-09-09 14:30:00,363.1749878,363.9100037,359.6149902,360.3200073,2457714
2026-09-09 15:30:00,360.3500061,362.230011,359.25,359.8649902,1989464
2026-09-09 16:30:00,359.8900146,364.1499939,359.6900024,364.0499878,1878033
2026-09-09 17:30:00,364,365.3500061,363.7000122,363.9700012,1410992
2026-09-09 18:30:00,363.9750061,364.2835083,363.2550049,363.8200073,2662653
2026-09-09 19:30:00,363.8200073,364.625,363.0700073,364.4200134,2764225
2026-09-10 13:30:00,360.019989,363.9299927,357.7850037,363.0700073,4027608
2026-09-10 14:30:00,363.1000061,365.269989,362.730011,364.4599915,1587423
2026-09-10 15:30:00,364.4400024,365.25,363.2659912,363.4549866,1346890
2026-09-10 16:30:00,363.4949951,364.6199951,362.6300049,363.4100037,1016000
2026-09-10 17:30:00,363.3200073,363.3200073,362.125,362.5700073,1062872
2026-09-10 18:30:00,362.5499878,362.6300049,361.25,362.1849976,1241393
2026-09-10 19:30:00,362.1700134,362.3299866,360.4100037,360.7099915,1763643
2026-09-11 13:30:00,365.2399902,366.7799988,362.2900085,365.5499878,4138202
2026-09-11 14:30:00,365.6099854,366.1900024,362.9299927,365.8800049,1955595
2026-09-11 15:30:00,365.8599854,366.2000122,364.5950012,364.7349854,1119103
2026-09-11 16:30:00,364.7000122,365.5599976,363.980011,365.25,1034020
2026-09-11 17:30:00,365.2600098,365.5599976,364.5375061,364.9500122,1239656
2026-09-11 18:30:00,364.8999939,365.019989,363.1910095,363.25,1113594
